school,department_name,harvard_equivalent,funding_type,year,funding_amount
Howard,BIOCHEM AND MOLECULAR BIOLOGY,BCMP,nih,2016,2936484
Howard,MICROBIOLOGY,Mb,nih,2020,763750
Howard,MICROBIOLOGY,Mb,nih,2019,763750
Howard,MICROBIOLOGY,Mb,nih,2018,377500
Howard,MICROBIOLOGY,Mb,nih,2017,332200
Howard,MICROBIOLOGY,Mb,nih,2016,332200
Howard,PATHOLOGY,NA,nih,2020,0
Howard,PATHOLOGY,NA,nih,2019,0
Howard,PATHOLOGY,NA,nih,2018,0
Howard,PATHOLOGY,NA,nih,2017,0
Howard,PATHOLOGY,NA,nih,2016,0
Howard,PHARMACOLOGY,BCMP,nih,2020,0
Howard,PHARMACOLOGY,BCMP,nih,2019,0
Howard,PHARMACOLOGY,BCMP,nih,2018,0
Howard,PHARMACOLOGY,BCMP,nih,2017,0
Howard,PHARMACOLOGY,BCMP,nih,2016,355765
Howard,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,380978
Howard,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,50016
Howard,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,36594
Howard,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,111344
Howard,PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,148589
Illinois,ANATOMY AND CELL BIOLOGY,CB,nih,2020,7315179
Illinois,ANATOMY AND CELL BIOLOGY,CB,nih,2019,4235663
Illinois,ANATOMY AND CELL BIOLOGY,CB,nih,2018,2915221
Illinois,ANATOMY AND CELL BIOLOGY,CB,nih,2017,2676546
Illinois,ANATOMY AND CELL BIOLOGY,CB,nih,2016,2523270
Illinois,BIOCHEMISTRY,BCMP,nih,2020,2026748
Illinois,BIOCHEMISTRY,BCMP,nih,2019,377748
Illinois,BIOCHEMISTRY,BCMP,nih,2018,377748
Illinois,BIOCHEMISTRY,BCMP,nih,2017,377748
Illinois,BIOCHEMISTRY,BCMP,nih,2016,0
Illinois,BIOCHEMISTRY AND MOLECULAR GENETICS,Gn,nih,2020,5492686
Illinois,BIOCHEMISTRY AND MOLECULAR GENETICS,Gn,nih,2019,5611362
Illinois,BIOCHEMISTRY AND MOLECULAR GENETICS,Gn,nih,2018,6730138
Illinois,BIOCHEMISTRY AND MOLECULAR GENETICS,Gn,nih,2017,6303920
Illinois,BIOCHEMISTRY AND MOLECULAR GENETICS,Gn,nih,2016,5765499
Illinois,BIOENGINEERING,NA,nih,2020,8205750
Illinois,BIOENGINEERING,NA,nih,2019,1955724
Illinois,BIOENGINEERING,NA,nih,2018,3214034
Illinois,BIOENGINEERING,NA,nih,2017,2528751
Illinois,BIOENGINEERING,NA,nih,2016,646676
Illinois,BIOMEDICAL SCIENCES,DBMI,nih,2020,375765
Illinois,BIOMEDICAL SCIENCES,DBMI,nih,2019,1160385
Illinois,BIOMEDICAL SCIENCES,DBMI,nih,2018,725319
Illinois,BIOMEDICAL SCIENCES,DBMI,nih,2017,687042
Illinois,BIOMEDICAL SCIENCES,DBMI,nih,2016,619809
Illinois,CANCER BIOLOGY AND PHARMACOLOGY,NA,nih,2020,1194615
Illinois,CANCER BIOLOGY AND PHARMACOLOGY,NA,nih,2019,1129740
Illinois,CANCER BIOLOGY AND PHARMACOLOGY,NA,nih,2018,1078762
Illinois,CANCER BIOLOGY AND PHARMACOLOGY,NA,nih,2017,599625
Illinois,CANCER BIOLOGY AND PHARMACOLOGY,NA,nih,2016,239825
Illinois,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2020,0
Illinois,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2019,0
Illinois,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2018,0
Illinois,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2017,0
Illinois,CELL AND DEVELOPMENTAL BIOLOGY,CB,nih,2016,0
Illinois,MEDICAL INFORMATION SCIENCE,DBMI,nih,2020,0
Illinois,MEDICAL INFORMATION SCIENCE,DBMI,nih,2019,0
Illinois,MEDICAL INFORMATION SCIENCE,DBMI,nih,2018,0
Illinois,MEDICAL INFORMATION SCIENCE,DBMI,nih,2017,0
Illinois,MEDICAL INFORMATION SCIENCE,DBMI,nih,2016,0
Illinois,MICROBIOLOGY,Mb,nih,2020,0
Illinois,MICROBIOLOGY,Mb,nih,2019,0
Illinois,MICROBIOLOGY,Mb,nih,2018,0
Illinois,MICROBIOLOGY,Mb,nih,2017,0
Illinois,MICROBIOLOGY,Mb,nih,2016,0
Illinois,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,4125924
Illinois,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,4219742
Illinois,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,5498922
Illinois,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,6424053
Illinois,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,5520003
Illinois,MOLECULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2020,0
Illinois,MOLECULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2019,0
Illinois,MOLECULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2018,0
Illinois,MOLECULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2017,0
Illinois,MOLECULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2016,0
Illinois,PATHOLOGY,NA,nih,2020,1387355
Illinois,PATHOLOGY,NA,nih,2019,1136140
Illinois,PATHOLOGY,NA,nih,2018,1121037
Illinois,PATHOLOGY,NA,nih,2017,1019450
Illinois,PATHOLOGY,NA,nih,2016,1527889
Illinois,PHARMACOLOGY,BCMP,nih,2020,11491484
Illinois,PHARMACOLOGY,BCMP,nih,2019,13157273
Illinois,PHARMACOLOGY,BCMP,nih,2018,12356988
Illinois,PHARMACOLOGY,BCMP,nih,2017,14639837
Illinois,PHARMACOLOGY,BCMP,nih,2016,13655621
Illinois,PHARMACOLOGY AND REGENERATIVE MEDICINE,SCRB,nih,2020,0
Illinois,PHARMACOLOGY AND REGENERATIVE MEDICINE,SCRB,nih,2019,0
Illinois,PHARMACOLOGY AND REGENERATIVE MEDICINE,SCRB,nih,2018,0
Illinois,PHARMACOLOGY AND REGENERATIVE MEDICINE,SCRB,nih,2017,0
Illinois,PHARMACOLOGY AND REGENERATIVE MEDICINE,SCRB,nih,2016,0
Indiana,ANATOMY CELL BIOLOGY AND PHYSIOLOGY,CB,nih,2020,11108275
Indiana,ANATOMY CELL BIOLOGY AND PHYSIOLOGY,CB,nih,2019,7769344
Indiana,ANATOMY CELL BIOLOGY AND PHYSIOLOGY,CB,nih,2018,5579419
Indiana,ANATOMY CELL BIOLOGY AND PHYSIOLOGY,CB,nih,2017,3982726
Indiana,ANATOMY CELL BIOLOGY AND PHYSIOLOGY,CB,nih,2016,3463463
Indiana,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,10496212
Indiana,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,6583120
Indiana,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,7523984
Indiana,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,4438701
Indiana,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,3777873
Indiana,BIOSTATISTICS AND HEALTH DATA SCIENCE,DBMI,nih,2020,1668912
Indiana,BIOSTATISTICS AND HEALTH DATA SCIENCE,DBMI,nih,2019,2244006
Indiana,BIOSTATISTICS AND HEALTH DATA SCIENCE,DBMI,nih,2018,1274130
Indiana,BIOSTATISTICS AND HEALTH DATA SCIENCE,DBMI,nih,2017,398683
Indiana,BIOSTATISTICS AND HEALTH DATA SCIENCE,DBMI,nih,2016,705240
Indiana,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,9834112
Indiana,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,9182917
Indiana,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,9681304
Indiana,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,8725246
Indiana,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,8751343
Indiana,PHARMACOLOGY AND TOXICOLOGY,BCMP,nih,2020,5305437
Indiana,PHARMACOLOGY AND TOXICOLOGY,BCMP,nih,2019,6386793
Indiana,PHARMACOLOGY AND TOXICOLOGY,BCMP,nih,2018,5176083
Indiana,PHARMACOLOGY AND TOXICOLOGY,BCMP,nih,2017,4470297
Indiana,PHARMACOLOGY AND TOXICOLOGY,BCMP,nih,2016,3865010
Iowa-Carver,ANATOMY AND CELL BIOLOGY,CB,nih,2020,6507976
Iowa-Carver,ANATOMY AND CELL BIOLOGY,CB,nih,2019,5704023
Iowa-Carver,ANATOMY AND CELL BIOLOGY,CB,nih,2018,7299914
Iowa-Carver,ANATOMY AND CELL BIOLOGY,CB,nih,2017,5947107
Iowa-Carver,ANATOMY AND CELL BIOLOGY,CB,nih,2016,5254220
Iowa-Carver,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,4969193
Iowa-Carver,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,4779245
Iowa-Carver,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,4526899
Iowa-Carver,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,4099845
Iowa-Carver,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,3611797
Iowa-Carver,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,11828411
Iowa-Carver,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,9622526
Iowa-Carver,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,10118308
Iowa-Carver,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,0
Iowa-Carver,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,0
Iowa-Carver,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,9436442
Iowa-Carver,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,11275455
Iowa-Carver,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,7616363
Iowa-Carver,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,6230212
Iowa-Carver,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,5664455
Iowa-Carver,NEUROSCIENCE AND PHARMACOLOGY,Nb;BCMP,nih,2020,7511704
Iowa-Carver,NEUROSCIENCE AND PHARMACOLOGY,Nb;BCMP,nih,2019,4188543
Iowa-Carver,NEUROSCIENCE AND PHARMACOLOGY,Nb;BCMP,nih,2018,6487064
Iowa-Carver,NEUROSCIENCE AND PHARMACOLOGY,Nb;BCMP,nih,2017,6491451
Iowa-Carver,NEUROSCIENCE AND PHARMACOLOGY,Nb;BCMP,nih,2016,5574605
Iowa-Carver,PATHOLOGY,NA,nih,2020,7163476
Iowa-Carver,PATHOLOGY,NA,nih,2019,5461584
Iowa-Carver,PATHOLOGY,NA,nih,2018,6762218
Iowa-Carver,PATHOLOGY,NA,nih,2017,3587648
Iowa-Carver,PATHOLOGY,NA,nih,2016,2708097
Jefferson-Kimmel,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,11242672
Jefferson-Kimmel,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,8583040
Jefferson-Kimmel,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,6517341
Jefferson-Kimmel,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,4725467
Jefferson-Kimmel,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,3962643
Jefferson-Kimmel,CANCER BIOLOGY,NA,nih,2020,9176555
Jefferson-Kimmel,CANCER BIOLOGY,NA,nih,2019,6983502
Jefferson-Kimmel,CANCER BIOLOGY,NA,nih,2018,8318305
Jefferson-Kimmel,CANCER BIOLOGY,NA,nih,2017,7046757
Jefferson-Kimmel,CANCER BIOLOGY,NA,nih,2016,8413298
Jefferson-Kimmel,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2020,6638085
Jefferson-Kimmel,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2019,4068807
Jefferson-Kimmel,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2018,4595971
Jefferson-Kimmel,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2017,4992624
Jefferson-Kimmel,MICROBIOLOGY AND IMMUNOLOGY,Mb;Imm,nih,2016,5698879
Jefferson-Kimmel,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2020,0
Jefferson-Kimmel,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2019,0
Jefferson-Kimmel,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2018,0
Jefferson-Kimmel,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2017,0
Jefferson-Kimmel,MOLECULAR PHYSIOLOGY AND BIOPHYSICS,BCMP,nih,2016,620100
Jefferson-Kimmel,NEUROSCIENCE,Nb,nih,2020,8033129
Jefferson-Kimmel,NEUROSCIENCE,Nb,nih,2019,4597417
Jefferson-Kimmel,NEUROSCIENCE,Nb,nih,2018,7926748
Jefferson-Kimmel,NEUROSCIENCE,Nb,nih,2017,3391201
Jefferson-Kimmel,NEUROSCIENCE,Nb,nih,2016,2299361
Jefferson-Kimmel,PATHOLOGY ANATOMY AND CELL BIOLOGY,CB,nih,2020,8337362
Jefferson-Kimmel,PATHOLOGY ANATOMY AND CELL BIOLOGY,CB,nih,2019,6662741
Jefferson-Kimmel,PATHOLOGY ANATOMY AND CELL BIOLOGY,CB,nih,2018,7886704
Jefferson-Kimmel,PATHOLOGY ANATOMY AND CELL BIOLOGY,CB,nih,2017,8930197
Jefferson-Kimmel,PATHOLOGY ANATOMY AND CELL BIOLOGY,CB,nih,2016,8467359
Jefferson-Kimmel,PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,BCMP,nih,2020,2064471
Jefferson-Kimmel,PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,BCMP,nih,2019,1106585
Jefferson-Kimmel,PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,BCMP,nih,2018,805136
Jefferson-Kimmel,PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,BCMP,nih,2017,728820
Jefferson-Kimmel,PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS,BCMP,nih,2016,880712
Johns Hopkins,BIOLOGICAL CHEMISTRY,BCMP,nih,2020,5069126
Johns Hopkins,BIOLOGICAL CHEMISTRY,BCMP,nih,2019,3967353
Johns Hopkins,BIOLOGICAL CHEMISTRY,BCMP,nih,2018,4648204
Johns Hopkins,BIOLOGICAL CHEMISTRY,BCMP,nih,2017,5461883
Johns Hopkins,BIOLOGICAL CHEMISTRY,BCMP,nih,2016,6406475
Johns Hopkins,BIOMEDICAL ENGINEERING,NA,nih,2020,14661354
Johns Hopkins,BIOMEDICAL ENGINEERING,NA,nih,2019,11210428
Johns Hopkins,BIOMEDICAL ENGINEERING,NA,nih,2018,7885249
Johns Hopkins,BIOMEDICAL ENGINEERING,NA,nih,2017,10459488
Johns Hopkins,BIOMEDICAL ENGINEERING,NA,nih,2016,11439393
Johns Hopkins,BIOPHYSICS AND BIOPHYSICAL CHEMISTRY,BCMP,nih,2020,3668496
Johns Hopkins,BIOPHYSICS AND BIOPHYSICAL CHEMISTRY,BCMP,nih,2019,3407141
Johns Hopkins,BIOPHYSICS AND BIOPHYSICAL CHEMISTRY,BCMP,nih,2018,3105610
Johns Hopkins,BIOPHYSICS AND BIOPHYSICAL CHEMISTRY,BCMP,nih,2017,3034896
Johns Hopkins,BIOPHYSICS AND BIOPHYSICAL CHEMISTRY,BCMP,nih,2016,2843292
Johns Hopkins,CELL BIOLOGY,CB,nih,2020,10107909
Johns Hopkins,CELL BIOLOGY,CB,nih,2019,11847454
Johns Hopkins,CELL BIOLOGY,CB,nih,2018,12196695
Johns Hopkins,CELL BIOLOGY,CB,nih,2017,7729150
Johns Hopkins,CELL BIOLOGY,CB,nih,2016,7485344
Johns Hopkins,MOLECULAR AND COMPARATIVE PATHOBIOLOGY,Mb,nih,2020,10402561
Johns Hopkins,MOLECULAR AND COMPARATIVE PATHOBIOLOGY,Mb,nih,2019,9871796
Johns Hopkins,MOLECULAR AND COMPARATIVE PATHOBIOLOGY,Mb,nih,2018,7842451
Johns Hopkins,MOLECULAR AND COMPARATIVE PATHOBIOLOGY,Mb,nih,2017,7158541
Johns Hopkins,MOLECULAR AND COMPARATIVE PATHOBIOLOGY,Mb,nih,2016,5915056
Johns Hopkins,MOLECULAR BIOLOGY AND GENETICS,Gn,nih,2020,7637918
Johns Hopkins,MOLECULAR BIOLOGY AND GENETICS,Gn,nih,2019,7991507
Johns Hopkins,MOLECULAR BIOLOGY AND GENETICS,Gn,nih,2018,7560564
Johns Hopkins,MOLECULAR BIOLOGY AND GENETICS,Gn,nih,2017,7376270
Johns Hopkins,MOLECULAR BIOLOGY AND GENETICS,Gn,nih,2016,8935535
Johns Hopkins,NEUROSCIENCE,Nb,nih,2020,21967588
Johns Hopkins,NEUROSCIENCE,Nb,nih,2019,26973230
Johns Hopkins,NEUROSCIENCE,Nb,nih,2018,17329900
Johns Hopkins,NEUROSCIENCE,Nb,nih,2017,19094764
Johns Hopkins,NEUROSCIENCE,Nb,nih,2016,19897212
Johns Hopkins,PHARMACOLOGY AND MOLECULAR SCIENCES,BCMP,nih,2020,7791118
Johns Hopkins,PHARMACOLOGY AND MOLECULAR SCIENCES,BCMP,nih,2019,5330803
Johns Hopkins,PHARMACOLOGY AND MOLECULAR SCIENCES,BCMP,nih,2018,4287518
Johns Hopkins,PHARMACOLOGY AND MOLECULAR SCIENCES,BCMP,nih,2017,8462151
Johns Hopkins,PHARMACOLOGY AND MOLECULAR SCIENCES,BCMP,nih,2016,6965052
Johns Hopkins,PHYSIOLOGY,NA,nih,2020,6375529
Johns Hopkins,PHYSIOLOGY,NA,nih,2019,5508956
Johns Hopkins,PHYSIOLOGY,NA,nih,2018,7845963
Johns Hopkins,PHYSIOLOGY,NA,nih,2017,6854260
Johns Hopkins,PHYSIOLOGY,NA,nih,2016,6523055
Kaiser Permanente-Tyson,BIOMEDICAL SCIENCE,NA,nih,2020,0
Kaiser Permanente-Tyson,BIOMEDICAL SCIENCE,NA,nih,2019,0
Kaiser Permanente-Tyson,BIOMEDICAL SCIENCE,NA,nih,2018,0
Kaiser Permanente-Tyson,BIOMEDICAL SCIENCE,NA,nih,2017,0
Kaiser Permanente-Tyson,BIOMEDICAL SCIENCE,NA,nih,2016,0
Kansas,ANATOMY AND CELL BIOLOGY,CB,nih,2020,6778858
Kansas,ANATOMY AND CELL BIOLOGY,CB,nih,2019,8763832
Kansas,ANATOMY AND CELL BIOLOGY,CB,nih,2018,8002838
Kansas,ANATOMY AND CELL BIOLOGY,CB,nih,2017,7599437
Kansas,ANATOMY AND CELL BIOLOGY,CB,nih,2016,9456035
Kansas,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2020,3768286
Kansas,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2019,3479725
Kansas,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2018,2534226
Kansas,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2017,2232773
Kansas,BIOCHEMISTRY AND MOLECULAR BIOLOGY,BCMP,nih,2016,2620713
Kansas,BIOSTATISTICS AND DATA SCIENCE,DBMI,nih,2020,0
Kansas,BIOSTATISTICS AND DATA SCIENCE,DBMI,nih,2019,0
Kansas,BIOSTATISTICS AND DATA SCIENCE,DBMI,nih,2018,0
Kansas,BIOSTATISTICS AND DATA SCIENCE,DBMI,nih,2017,0
Kansas,BIOSTATISTICS AND DATA SCIENCE,DBMI,nih,2016,0
Kansas,CANCER BIOLOGY,NA,nih,2020,703276
Kansas,CANCER BIOLOGY,NA,nih,2019,636453
Kansas,CANCER BIOLOGY,NA,nih,2018,384002
Kansas,CANCER BIOLOGY,NA,nih,2017,0
Kansas,CANCER BIOLOGY,NA,nih,2016,0
Kansas,HISTORY AND PHILOSOPHY OF MEDICINE,GHSM,nih,2020,0
Kansas,HISTORY AND PHILOSOPHY OF MEDICINE,GHSM,nih,2019,0
Kansas,HISTORY AND PHILOSOPHY OF MEDICINE,GHSM,nih,2018,0
Kansas,HISTORY AND PHILOSOPHY OF MEDICINE,GHSM,nih,2017,0
Kansas,HISTORY AND PHILOSOPHY OF MEDICINE,GHSM,nih,2016,0
Kansas,MICROBIOLOGY MOLECULAR GENETICS AND IMMUNOLOGY,Mb;Gn;Imm,nih,2020,4134488
Kansas,MICROBIOLOGY MOLECULAR GENETICS AND IMMUNOLOGY,Mb;Gn;Imm,nih,2019,2989181
Kansas,MICROBIOLOGY MOLECULAR GENETICS AND IMMUNOLOGY,Mb;Gn;Imm,nih,2018,1715188
Kansas,MICROBIOLOGY MOLECULAR GENETICS AND IMMUNOLOGY,Mb;Gn;Imm,nih,2017,1314625
Kansas,MICROBIOLOGY MOLECULAR GENETICS AND IMMUNOLOGY,Mb;Gn;Imm,nih,2016,3881018
Kansas,MOLECULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2020,3946626
Kansas,MOLECULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2019,2726454
Kansas,MOLECULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2018,2786269
Kansas,MOLECULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2017,3184810
Kansas,MOLECULAR AND INTEGRATIVE PHYSIOLOGY,NA,nih,2016,2571231
Kansas,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2020,11024183
Kansas,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2019,9033057
Kansas,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2018,7556749
Kansas,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2017,6752513
Kansas,PATHOLOGY AND LABORATORY MEDICINE,NA,nih,2016,5345933
Kansas,PHARMACOLOGY TOXICOLOGY AND THERAPEUTICS,NA,nih,2020,3586274
Kansas,PHARMACOLOGY TOXICOLOGY AND THERAPEUTICS,NA,nih,2019,4524886
Kansas,PHARMACOLOGY TOXICOLOGY AND THERAPEUTICS,NA,nih,2018,3775179
Kansas,PHARMACOLOGY TOXICOLOGY AND THERAPEUTICS,NA,nih,2017,3828383
Kansas,PHARMACOLOGY TOXICOLOGY AND THERAPEUTICS,NA,nih,2016,3302295
Kansas,POPULATION HEALTH,NA,nih,2020,4033106
Kansas,POPULATION HEALTH,NA,nih,2019,2985855
Kansas,POPULATION HEALTH,NA,nih,2018,3375663
Kansas,POPULATION HEALTH,NA,nih,2017,4611325
Kansas,POPULATION HEALTH,NA,nih,2016,3475902
Kentucky,BEHAVIORAL SCIENCE,NA,nih,2020,3188124
Kentucky,BEHAVIORAL SCIENCE,NA,nih,2019,2908883
Kentucky,BEHAVIORAL SCIENCE,NA,nih,2018,3076607
Kentucky,BEHAVIORAL SCIENCE,NA,nih,2017,5692495
Kentucky,BEHAVIORAL SCIENCE,NA,nih,2016,3471343
Kentucky,MICROBIOLOGY IMMUNOLOGY AND MOLECULAR GENETICS,Mb;Imm;Gn,nih,2020,4828882
Kentucky,MICROBIOLOGY IMMUNOLOGY AND MOLECULAR GENETICS,Mb;Imm;Gn,nih,2019,2510822
Kentucky,MICROBIOLOGY IMMUNOLOGY AND MOLECULAR GENETICS,Mb;Imm;Gn,nih,2018,2385056
Kentucky,MICROBIOLOGY IMMUNOLOGY AND MOLECULAR GENETICS,Mb;Imm;Gn,nih,2017,2516303
Kentucky,MICROBIOLOGY IMMUNOLOGY AND MOLECULAR GENETICS,Mb;Imm;Gn,nih,2016,2486004
Kentucky,MOLECULAR AND CELLULAR BIOCHEMISTRY,BCMP,nih,2020,12361912
Kentucky,MOLECULAR AND CELLULAR BIOCHEMISTRY,BCMP,nih,2019,8572580
Kentucky,MOLECULAR AND CELLULAR BIOCHEMISTRY,BCMP,nih,2018,10493391
Kentucky,MOLECULAR AND CELLULAR BIOCHEMISTRY,BCMP,nih,2017,10907029
Kentucky,MOLECULAR AND CELLULAR BIOCHEMISTRY,BCMP,nih,2016,7978663
Kentucky,NEUROSCIENCE,Nb,nih,2020,8340013
Kentucky,NEUROSCIENCE,Nb,nih,2019,7178164
Kentucky,NEUROSCIENCE,Nb,nih,2018,3360688
Kentucky,NEUROSCIENCE,Nb,nih,2017,515267
Kentucky,NEUROSCIENCE,Nb,nih,2016,0
Kentucky,PHARMACOLOGY AND NUTRITIONAL SCIENCES,BCMP,nih,2020,36613844
Kentucky,PHARMACOLOGY AND NUTRITIONAL SCIENCES,BCMP,nih,2019,41198636
Kentucky,PHARMACOLOGY AND NUTRITIONAL SCIENCES,BCMP,nih,2018,11592847
Kentucky,PHARMACOLOGY AND NUTRITIONAL SCIENCES,BCMP,nih,2017,6275506
Kentucky,PHARMACOLOGY AND NUTRITIONAL SCIENCES,BCMP,nih,2016,3394088
Kentucky,PHYSIOLOGY,NA,nih,2020,13043885
Kentucky,PHYSIOLOGY,NA,nih,2019,12826367
Kentucky,PHYSIOLOGY,NA,nih,2018,16143057
Kentucky,PHYSIOLOGY,NA,nih,2017,7099584
Kentucky,PHYSIOLOGY,NA,nih,2016,6355987
Kentucky,TOXICOLOGY AND CANCER BIOLOGY,NA,nih,2020,6877151
Kentucky,TOXICOLOGY AND CANCER BIOLOGY,NA,nih,2019,7748002
Kentucky,TOXICOLOGY AND CANCER BIOLOGY,NA,nih,2018,7264167
Kentucky,TOXICOLOGY AND CANCER BIOLOGY,NA,nih,2017,7270403
Kentucky,TOXICOLOGY AND CANCER BIOLOGY,NA,nih,2016,3397272
Loma Linda,BASIC SCIENCES,BCMP,nih,2020,3848262
Loma Linda,BASIC SCIENCES,BCMP,nih,2019,3711847
Loma Linda,BASIC SCIENCES,BCMP,nih,2018,6017097
Loma Linda,BASIC SCIENCES,BCMP,nih,2017,5660765
Loma Linda,BASIC SCIENCES,BCMP,nih,2016,6228626
Loma Linda,PATHOLOGY AND HUMAN ANATOMY,NA,nih,2020,905919
Loma Linda,PATHOLOGY AND HUMAN ANATOMY,NA,nih,2019,452152
Loma Linda,PATHOLOGY AND HUMAN ANATOMY,NA,nih,2018,360547
Loma Linda,PATHOLOGY AND HUMAN ANATOMY,NA,nih,2017,360547
Loma Linda,PATHOLOGY AND HUMAN ANATOMY,NA,nih,2016,375047
Louisville,ANATOMICAL SCIENCES AND NEUROBIOLOGY,Nb,nih,2020,7727076
Louisville,ANATOMICAL SCIENCES AND NEUROBIOLOGY,Nb,nih,2019,8508846
Louisville,ANATOMICAL SCIENCES AND NEUROBIOLOGY,Nb,nih,2018,8349743
Louisville,ANATOMICAL SCIENCES AND NEUROBIOLOGY,Nb,nih,2017,8638881
Louisville,ANATOMICAL SCIENCES AND NEUROBIOLOGY,Nb,nih,2016,6662416
Louisville,BIOCHEMISTRY AND MOLECULAR GENETICS,BCMP;Gn,nih,2020,1614273
Louisville,BIOCHEMISTRY AND MOLECULAR GENETICS,BCMP;Gn,nih,2019,1812810
