department_name,school,harvard_equivalent,ORGANIZATION ID (IPF),PROJECT NUMBER,FUNDING MECHANISM,NIH REFERENCE,PI NAME,PI PERSON ID,PROJECT TITLE,NIH DEPT COMBINING NAME,NIH MC COMBINING NAME,DIRECT COST,INDIRECT COST,FUNDING,CONGRESSIONAL DISTRICT,CITY,STATE OR COUNTRY NAME,ZIP CODE,ATTRIBUTED TO MEDICAL SCHOOL,MEDICAL SCHOOL LOCATION,INSTITUTION TYPE,AWARD NOTICE DATE,FOA
BIOLOGICAL CHEMISTRY AND MOLECULAR PHARMACOLOGY,Harvard,BCMP,3212902,5R01GM080676-12,RPGs - Non SBIR/STTR,9670114,"WALTER, JOHANNES",1867974,The mechanism of vertebrate DNA replication termination,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$197.500,$137.263,334763,7,BOSTON,MASSACHUSETTS,2115,Y,HARVARD MEDICAL SCHOOL,Domestic Higher Education,27.03.19,PA13-302
BIOLOGICAL CHEMISTRY AND MOLECULAR PHARMACOLOGY,Harvard,BCMP,3212902,5R01HL098316-08,RPGs - Non SBIR/STTR,9656165,"WALTER, JOHANNES",1867974,Mechanisms of DNA interstrand cross-link repair,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$250.000,$173.750,423750,7,BOSTON,MASSACHUSETTS,2115,Y,HARVARD MEDICAL SCHOOL,Domestic Higher Education,20.03.19,PA13-302
BIOCHEMISTRY AND MOLECULAR MEDICINE,Southern Cal-Keck,BCMP,7636101,5R01CA201561-04,RPGs - Non SBIR/STTR,9710617,"AN, WOOJIN",7572795,"Role of histone kinase VprBP in gene silencing: mechanisms, targets, and regulation",BIOCHEMISTRY,SCHOOLS OF MEDICINE,$221.887,$144.227,366114,37,LOS ANGELES,CALIFORNIA,90089,Y,KECK SCHOOL OF MEDICINE OF USC,Domestic Higher Education,31.05.19,PA13-302
BIOCHEMISTRY AND MOLECULAR MEDICINE,Southern Cal-Keck,BCMP,7636101,1R01AR073233-01A1,RPGs - Non SBIR/STTR,9819182,"AN, WOOJIN",7572795,"Epigenetic Regulation of Osteoclastogenic Gene Expression: Factors, Targets, and Mechanisms",BIOCHEMISTRY,SCHOOLS OF MEDICINE,$220.000,$143.000,363000,37,LOS ANGELES,CALIFORNIA,90089,Y,KECK SCHOOL OF MEDICINE OF USC,Domestic Higher Education,12.07.19,PA18-484
BIOCHEMISTRY AND MOLECULAR MEDICINE,Southern Cal-Keck,BCMP,7636101,5F31NS105524-02,Training - Individual,9816571,"CERVANTES, SILVIA ANGELICA",12677107,Mechanism of Aggregation and Disaggregation of Huntingtin,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$45.016,NA,45016,37,LOS ANGELES,CALIFORNIA,90089,Y,KECK SCHOOL OF MEDICINE OF USC,Domestic Higher Education,16.09.19,PA18-666
BIOCHEMISTRY AND MOLECULAR MEDICINE,Southern Cal-Keck,BCMP,7636101,5R01CA136924-10,RPGs - Non SBIR/STTR,9626347,"FARNHAM, PEGGY J",1888687,Prostate Cancer Risk Enhancers,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$319.044,$205.070,524114,37,LOS ANGELES,CALIFORNIA,90089,Y,KECK SCHOOL OF MEDICINE OF USC,Domestic Higher Education,09.01.19,PA13-302
BIOCHEMISTRY AND MOLECULAR MEDICINE,Southern Cal-Keck,BCMP,7636101,5R01CA027607-39,RPGs - Non SBIR/STTR,9753936,"LEE, AMY S",1901968,Stress Induction of Glucose Regulated Protein GRP78/BiP,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$271.600,$176.540,448140,37,LOS ANGELES,CALIFORNIA,90089,Y,KECK SCHOOL OF MEDICINE OF USC,Domestic Higher Education,16.07.19,PA16-160
BIOCHEMISTRY AND MOLECULAR MEDICINE,Southern Cal-Keck,BCMP,7636101,3R01CA027607-39S1,RPGs - Non SBIR/STTR,9829852,"LEE, AMY S",1901968,Stress Induction of Glucose Regulated Protein GRP78/BiP,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$63.764,$41.446,105210,37,LOS ANGELES,CALIFORNIA,90089,Y,KECK SCHOOL OF MEDICINE OF USC,Domestic Higher Education,18.07.19,PA16-160
BIOCHEMISTRY AND MOLECULAR MEDICINE,Southern Cal-Keck,BCMP,7636101,5R01DE026339-04,RPGs - Non SBIR/STTR,9663920,"MAXSON, ROBERT E",1891907,Molecular and Cellular Basis of Craniosynostosis,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$453.483,$308.109,761592,37,LOS ANGELES,CALIFORNIA,90089,Y,KECK SCHOOL OF MEDICINE OF USC,Domestic Higher Education,11.03.19,PA13-302
BIOCHEMISTRY AND MOLECULAR MEDICINE,Southern Cal-Keck,BCMP,7636101,5K01CA229995-02,Other Research-Related,9772405,"RHIE, SUHN KYONG",12077697,Identification and Clinical Validation of Key Transcription Factor Isoforms Linked to Breast and Prostate Cancer Subgroups using Epigenetic Traits,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$215.940,$17.275,233215,37,LOS ANGELES,CALIFORNIA,90089,Y,KECK SCHOOL OF MEDICINE OF USC,Domestic Higher Education,21.08.19,PAR16-401
BIOCHEMISTRY AND MOLECULAR MEDICINE,Southern Cal-Keck,BCMP,7636101,1R21AR074649-01,RPGs - Non SBIR/STTR,9651796,"RICE, JUDD C",6770954,Histone Proteolysis as a Novel Regulator of Myogenic Activation,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$138.600,$90.090,228690,37,LOS ANGELES,CALIFORNIA,90089,Y,KECK SCHOOL OF MEDICINE OF USC,Domestic Higher Education,29.11.18,PA18-489
BIOCHEMISTRY AND MOLECULAR MEDICINE,Southern Cal-Keck,BCMP,7636101,5R01CA201352-03,RPGs - Non SBIR/STTR,9761284,"SALHIA, BODOUR",9176624,Circulating DNA methylation biomarkers in micrometastatic breast cancer,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$243.760,$125.022,368782,37,LOS ANGELES,CALIFORNIA,90089,Y,KECK SCHOOL OF MEDICINE OF USC,Domestic Higher Education,05.08.19,PA16-160
BIOCHEMISTRY AND MOLECULAR MEDICINE,Southern Cal-Keck,BCMP,7636101,5R01DK043093-26,RPGs - Non SBIR/STTR,9623945,"STALLCUP, MICHAEL R",1863641,Role of Coregulators in Steroid Hormone-Regulated Transcription,BIOCHEMISTRY,SCHOOLS OF MEDICINE,$250.000,$162.500,412500,37,LOS ANGELES,CALIFORNIA,90089,Y,KECK SCHOOL OF MEDICINE OF USC,Domestic Higher Education,01.02.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5F31NS101771-03,Training - Individual,9667472,"ALBAN, TYLER JOSEPH",14605843,The immunosuppressive role of glioblastoma-derived macrophage migration inhibitor factor,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$35.542,NA,35542,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,21.03.19,PA16-309
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,2R01NS073717-06A1,RPGs - Non SBIR/STTR,9738534,"ALBERTS, JAY L",6067052,CYClical Lower Extremity exercise for Parkinsons trial (CYCLE Trial),OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$474.046,$173.802,647848,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,10.05.19,PA18-345
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01CA184137-05,RPGs - Non SBIR/STTR,9763510,"ALMASAN, ALEXANDRU",7713018,Therapeutic resistance in leukemic cells: targeting BCL-2 family and autophagy,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$221.887,$129.804,351691,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,08.08.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01NS105899-02,RPGs - Non SBIR/STTR,9655385,"BAKER, KENNETH B",8238123,Cerebellar deep brain stimulation to enhance chronic post-stroke rehabilitation,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$329.820,$193.684,523504,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,12.03.19,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01AG033720-09,RPGs - Non SBIR/STTR,9685752,"BALTAN, SELVA",8597405,Vulnerability of Aging White Matter to Ischemia,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$205.000,$124.538,329538,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,26.02.19,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01NS099175-04,RPGs - Non SBIR/STTR,9749922,"BAO, SHIDENG",8662503,Ubiquitination and Deubiquitination of c-Myc in Glioblastoma,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$218.750,$127.969,346719,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,09.07.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01NS091080-04,RPGs - Non SBIR/STTR,9691511,"BAO, SHIDENG",8662503,Glioblastoma stem cell-derived pericytes and cancer invasion,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$218.750,$127.969,346719,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,06.05.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01CA184090-05,RPGs - Non SBIR/STTR,9662787,"BAO, SHIDENG",8662503,Functional Inhibition of Deubiquitylase HAUSP to Disrupt Glioblastoma Stem Cells,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$221.887,$129.804,351691,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,01.04.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1F32CA243314-01,Training - Individual,9832503,"BAYIK WATSON, DEFNE",15337100,Contribution of sex differences in glioblastoma immune suppression for improved immunotherapy response,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$63.746,NA,63746,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,12.07.19,PA18-670
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R56AG063870-01,RPGs - Non SBIR/STTR,9990350,"BEKRIS, LYNN MATTHEWS",9320106,Peripheral TREM2 Epigenetics and the Immune Response in Neurodegenerative Disorders,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$460.754,$277.220,737974,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,28.08.19,PAR17-029
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01NS091183-05,RPGs - Non SBIR/STTR,9731683,"BERGMANN, CORNELIA",8550952,IL-10-dependent regulation of viral-induced demyelination,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$253.623,$106.235,359858,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,18.07.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R01NS110700-01,RPGs - Non SBIR/STTR,9712264,"BERGMANN, CORNELIA",8550952,T cell-dependent regulation of microglia demyelinating functions,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$218.750,$131.250,350000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,26.02.19,PA18-484
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,4R00AR069094-03,RPGs - Non SBIR/STTR,9896238,"BEVERIDGE, JILLIAN ELIZABETH",12408838,The Effects of Reduced ACL Stiffness on Dynamic In Vivo Joint Function,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$154.617,$92.770,247387,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,18.07.19,PA15-083
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R01DK120679-01,RPGs - Non SBIR/STTR,9711448,"BROWN, JONATHAN MARK",8087287,The Role of Bacterial Choline Metabolism in Host Stress Responses,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$243.279,$145.967,389246,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,29.05.19,PA18-034
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01DK108329-06,RPGs - Non SBIR/STTR,9743168,"BRUGGEMAN, LESLIE A",1860258,Mechanisms of APOL1-mediated kidney disease,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$230.459,$131.450,361909,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,17.07.19,RFADK14-020
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R21AI135434-02,RPGs - Non SBIR/STTR,9736609,"BRUGGEMAN, LESLIE A",1860258,Viral causes of idiopathic chronic kidney disease,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$75.000,$45.000,120000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,15.07.19,PA16-161
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01HL142772-02,RPGs - Non SBIR/STTR,9744784,"BYZOVA, TATIANA V",6530598,Platelets in Cancer,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$412.009,$247.205,659214,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,25.06.19,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01HL071625-15,RPGs - Non SBIR/STTR,9735404,"BYZOVA, TATIANA V",6530598,Novel role of integrins in paracrine regulation of vasculature,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$383.365,$230.019,613384,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,25.06.19,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R01HL145536-01,RPGs - Non SBIR/STTR,9653021,"BYZOVA, TATIANA V",6530598,Role of TLR2 in angiogenesis,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$413.358,$242.015,655373,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,31.01.19,PA18-484
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R00HL138272-03,RPGs - Non SBIR/STTR,9755498,"CHENG, FEIXIONG",14611574,An individualized network medicine infrastructure for precision cardio-oncology,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$155.625,$93.375,249000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,14.06.19,PA16-193
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01HL111314-08,RPGs - Non SBIR/STTR,9673185,"CHUNG, MINA KAY",8621329,Functional Genomics of Atrial Fibrillation,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$481.910,$281.098,763008,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,25.04.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,7R01HL128173-05,RPGs - Non SBIR/STTR,9743826,"COREY, SETH JOEL",7356500,Multiscale Modeling of Myelodysplastic Syndromes,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$599.835,$247.678,847513,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,19.07.19,PAR12-138
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R00AA023266-05,RPGs - Non SBIR/STTR,9747165,"CRESCI, GAIL ANN",10534747,Targeting ethanol-induced gut dysbiosis with synbiotics to treat alcoholic liver,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$155.625,$93.375,249000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,01.06.19,PA11-197
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01AG055480-03,RPGs - Non SBIR/STTR,9687646,"DALTON, JARROD",11790366,Modeling and Forecasting Atherosclerotic Risk: A Complex Systems Approach,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$364.187,$218.512,582699,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,28.03.19,PAR15-048
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,3OT2OD023873-01S2,Other,9842997,"DAMASER, MARGOT S",6659273,Conscious ambulatory bladder monitoring to understand neural control of lower urinary tract function,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$576.874,$321.397,779823,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,15.01.19,RFARM16-003
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,3OT2OD023873-01S3,Other,10008010,"DAMASER, MARGOT S",6659273,Conscious ambulatory bladder monitoring to understand neural control of lower urinary tract function,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$230.886,$138.916,369802,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,10.09.19,RFARM16-003
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01DK113196-02,RPGs - Non SBIR/STTR,9751852,"DASARATHY, SRINIVASAN",9290153,Sarcopenia in cirrhosis is mediated by a hyperammonemic stress response,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$359.936,$215.962,575898,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,11.07.19,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5U01AA026976-02,RPGs - Non SBIR/STTR,9752401,"DASARATHY, SRINIVASAN",9290153,Alcoholic Hepatitis Clinical and Translational Network Late Phase Clinical Trials and Observational Studies 6/9,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$249.585,$134.023,383608,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,25.07.19,RFAAA18-002
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01GM119174-08,RPGs - Non SBIR/STTR,9702023,"DASARATHY, SRINIVASAN",9290153,Mechanisms of Malnutrition in Cirrhosis with Portosystemic Shunting,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$204.476,$100.293,304769,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,12.06.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,2U01DK061732-18,RPGs - Non SBIR/STTR,9815751,"DASARATHY, SRINIVASAN",9290153,Non Alcoholic Steatohepatitis Clinical Research Network,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$421.499,$139.501,538178,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,11.09.19,RFADK18-505
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R01NS112526-01,RPGs - Non SBIR/STTR,9801760,"DAVALOS, DIMITRIOS",9784737,Gliovascular Mechanisms of Blood-Brain Barrier Disruption in Neuroinflammatory Disease,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$297.779,$178.667,476446,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,29.07.19,PA18-484
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01EY025687-05,RPGs - Non SBIR/STTR,9744697,"DESILVA, TARA MARIA",10793969,Mechanisms of activity-dependent myelination in the visual system,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$250.000,$146.250,396250,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,24.07.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1S10OD025207-01A1,Other Research-Related,9707297,"DESILVA, TARA MARIA",10793969,Cleveland Clinic integrative behavior-single cell proteomics workflow,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$744.520,NA,744520,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,21.08.19,PAR18-599
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01DK107426-04,RPGs - Non SBIR/STTR,9672404,"DRISCOLL, DONNA M",1883507,A cis-acting code in selenoprotein mRNAs dictates selenocysteine incorporation,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$225.000,$131.625,356625,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,08.04.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01NS096148-04,RPGs - Non SBIR/STTR,9629753,"DUTTA, RANJAN",9809455,MicroRNAs as critical regulators of remyelination in Multiple Sclerosis,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$218.750,$127.969,346719,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,12.02.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01HL130209-04,RPGs - Non SBIR/STTR,9656174,"DWEIK, RAED A",6806691,Mechanisms of metabolic dysregulation in pulmonary hypertension,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$395.105,$159.174,554279,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,30.04.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R01EB025212-01A1,RPGs - Non SBIR/STTR,9659870,"ERDEMIR, AHMET",7841600,Software for Practical Annotation and Exchange of Virtual Anatomy,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$767.985,$149.060,917045,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,02.07.19,PA18-484
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01EB024573-03,RPGs - Non SBIR/STTR,9771483,"ERDEMIR, AHMET",7841600,Reproducibility in simulation-based prediction of natural knee mechanics,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$560.024,$81.799,641823,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,29.08.19,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5P01HL081064-10,RPGs - Non SBIR/STTR,9655973,"ERZURUM, SERPIL C",7713062,Pathobiology of Asthma,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$1.095.085,$569.295,1664380,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,19.04.19,PAR13-316
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5P01HL103453-09,RPGs - Non SBIR/STTR,9766938,"ERZURUM, SERPIL C",7713062,Asthma Inflammation Research,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$1.745.232,$986.137,2731369,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,30.07.19,PAR14-245
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5P01AI087586-10,RPGs - Non SBIR/STTR,9703845,"FAIRCHILD, ROBERT L",1860347,Antibody-Mediated Rejection of Renal Allografts,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$1.145.483,$670.108,1815591,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,31.05.19,PAR13-254
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5T32DK083251-10,Training - Institutional,9735207,"FIOCCHI, CLAUDIO",1877095,Combined Training Program in Digestive Disease Sciences,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$215.785,$16.683,232468,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,28.06.19,PA14-015
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01GM115476-04,RPGs - Non SBIR/STTR,9690159,"FOX, PAUL L",1891116,Mechanisms and Regulation of Programmed Translational Readthrough,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$190.000,$111.150,301150,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,23.04.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5P01HL029582-35,RPGs - Non SBIR/STTR,9607613,"FOX, PAUL L",1891116,"Mechanisms linking inflammation, metabolism, and atherosclerosis.",OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$1.108.342,$648.381,1756723,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,14.12.18,PAR13-316
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01HL096619-08,RPGs - Non SBIR/STTR,9747340,"FUKAMACHI, KIYOTAKA",7891480,Self-regulating continuous-flow total artificial heart,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$814.934,$476.736,1291670,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,08.07.19,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01HL139984-02,RPGs - Non SBIR/STTR,9673039,"FUKAMACHI, KIYOTAKA",7891480,"Development of a Miniaturized, Pediatric Continuous-Flow Total Artificial Heart with a Single Moving Part",OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$486.363,$270.982,757345,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,27.03.19,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R56HL139564-01A1,RPGs - Non SBIR/STTR,10002614,"GHOSH, ARNAB",10549909,Nitric oxide induced soluble guanylate cyclase dysfunction or activation: Implications as disease biomarkers or in therapy,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$258.259,$155.386,413645,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,14.09.19,PA18-484
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01NS095825-03,RPGs - Non SBIR/STTR,9613864,"GHOSH, CHAITALI",10312957,Cytochrome P450-mediated drug interactions at the human blood-brain barrier,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,$223.178,$122.005,345183,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,04.01.19,PA16-160
