department_name,school,harvard_equivalent,ORGANIZATION ID (IPF),PROJECT NUMBER,FUNDING MECHANISM,NIH REFERENCE,PI NAME,PI PERSON ID,PROJECT TITLE,NIH DEPT COMBINING NAME,NIH MC COMBINING NAME,DIRECT COST,INDIRECT COST,FUNDING,CONGRESSIONAL DISTRICT,CITY,STATE OR COUNTRY NAME,ZIP CODE,ATTRIBUTED TO MEDICAL SCHOOL,MEDICAL SCHOOL LOCATION,INSTITUTION TYPE,AWARD NOTICE DATE,FOA
BIOLOGICAL CHEMISTRY AND MOLECULAR PHARMACOLOGY,Harvard,BCMP,3212902,5R01HL098316-07,RPGs - Non SBIR/STTR,9455761,"WALTER, JOHANNES",1867974,Mechanisms of DNA interstrand cross-link repair,BIOCHEMISTRY,SCHOOLS OF MEDICINE,250000,173750,423750,7,BOSTON,MASSACHUSETTS,2115,Y,HARVARD MEDICAL SCHOOL,Domestic Higher Education,26.02.18,PA13-302
BIOLOGICAL CHEMISTRY AND MOLECULAR PHARMACOLOGY,Harvard,BCMP,3212902,5R01GM080676-11,RPGs - Non SBIR/STTR,9457454,"WALTER, JOHANNES",1867974,The mechanism of vertebrate DNA replication termination,BIOCHEMISTRY,SCHOOLS OF MEDICINE,197500,137263,334763,7,BOSTON,MASSACHUSETTS,2115,Y,HARVARD MEDICAL SCHOOL,Domestic Higher Education,19.03.18,PA13-302
BIOCHEMISTRY AND MOLECULAR MEDICINE,Southern Cal-Keck,BCMP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5F31NS101771-02,Training - Individual,9469339,"ALBAN, TYLER JOSEPH",14605843,The immunosuppressive role of glioblastoma-derived macrophage migration inhibitor factor,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,36114,NA,36114,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,14.03.18,PA16-309
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01CA184137-04,RPGs - Non SBIR/STTR,9545729,"ALMASAN, ALEXANDRU",7713018,Therapeutic resistance in leukemic cells: targeting BCL-2 family and autophagy,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,228750,133819,362569,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,14.08.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R56HL141130-01,RPGs - Non SBIR/STTR,9769293,"APTE, SUNEEL S",1894233,Proteoglycan dynamics in pathogenesis of thoracic aortic aneurysm and dissection,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,250000,150000,400000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,14.09.18,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1S10OD025227-01,Other Research-Related,9493739,"ASOSINGH, KEWAL",8646480,NHD Preclinical Scanner,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,6e+05,NA,600000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,14.05.18,PAR17-074
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R01NS105899-01,RPGs - Non SBIR/STTR,9496513,"BAKER, KENNETH B",8238123,Cerebellar deep brain stimulation to enhance chronic post-stroke rehabilitation,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,299027,179416,478443,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,23.02.18,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01AG033720-08,RPGs - Non SBIR/STTR,9471761,"BALTAN, SELVA",8597405,Vulnerability of Aging White Matter to Ischemia,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,205000,123000,1,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,13.04.18,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01NS099175-03,RPGs - Non SBIR/STTR,9513063,"BAO, SHIDENG",8662503,Ubiquitination and Deubiquitination of c-Myc in Glioblastoma,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,218750,127969,346719,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,24.07.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01CA184090-04,RPGs - Non SBIR/STTR,9458705,"BAO, SHIDENG",8662503,Functional Inhibition of Deubiquitylase HAUSP to Disrupt Glioblastoma Stem Cells,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,228750,133819,362569,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,06.03.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01NS091080-03,RPGs - Non SBIR/STTR,9476375,"BAO, SHIDENG",8662503,Glioblastoma stem cell-derived pericytes and cancer invasion,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,218750,127969,346719,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,26.04.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5U01HL125177-05,RPGs - Non SBIR/STTR,9536105,"BECK, GERALD J",1877223,Pulmonary Vascular Disease Phenomics Program (PVDOMICS) Data Coordinating Center,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,3300000,760500,4060500,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,11.09.18,RFAHL14-030
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,3R01NS091183-03S1,RPGs - Non SBIR/STTR,9590021,"BERGMANN, CORNELIA",8550952,IL-10-dependent regulation of viral-induced demyelination,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,32280,19368,51648,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,10.01.18,PA16-288
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01NS091183-04,RPGs - Non SBIR/STTR,9516010,"BERGMANN, CORNELIA",8550952,IL-10-dependent regulation of viral-induced demyelination,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,318168,144867,463035,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,25.06.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01HL122283-05,RPGs - Non SBIR/STTR,9474653,"BROWN, JONATHAN MARK",8087287,Enzymatic Control of Trimethylamineoxide (TMAO)Induced Atherosclerosis,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,250000,146250,396250,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,20.04.18,PA11-260
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R21AI135434-01,RPGs - Non SBIR/STTR,9432990,"BRUGGEMAN, LESLIE A",1860258,Viral causes of idiopathic chronic kidney disease,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,2e+05,120000,320000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,02.07.18,PA16-161
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01DK108329-05,RPGs - Non SBIR/STTR,9539561,"BRUGGEMAN, LESLIE A",1860258,Mechanisms of APOL1-mediated kidney disease,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,245737,140617,386354,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,11.07.18,RFADK14-020
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R01HL142772-01,RPGs - Non SBIR/STTR,9578349,"BYZOVA, TATIANA V",6530598,Platelets in Cancer,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,412009,247205,659214,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,13.07.18,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,2R01HL071625-14,RPGs - Non SBIR/STTR,9590992,"BYZOVA, TATIANA V",6530598,Novel role of integrins in paracrine regulation of vasculature,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,393365,230019,623384,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,29.06.18,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R13HL144013-01,Other Research-Related,9613351,"BYZOVA, TATIANA V",6530598,Gordon Research Conference on Vascular Cell Biology,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,19950,0,19950,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,02.07.18,PA16-294
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,4R00HL138272-02,RPGs - Non SBIR/STTR,9722488,"CHENG, FEIXIONG",14611574,An individualized network medicine infrastructure for precision cardio-oncology,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,155625,93375,249000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,03.08.18,PA16-193
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R03CA215941-02,RPGs - Non SBIR/STTR,9443618,"CHEON, HYEONJOO",10754308,"p53 mutation induces constitutive expression of interferon beta, enhancing the resistance of cancer cells to DNA damage",OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,50000,29250,79250,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,05.03.18,PAR14-007
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01HL111314-07,RPGs - Non SBIR/STTR,9476307,"CHUNG, MINA KAY",8621329,Functional Genomics of Atrial Fibrillation,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,485224,283037,768261,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,26.03.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R00AA023266-04,RPGs - Non SBIR/STTR,9552664,"CRESCI, GAIL ANN",10534747,Targeting ethanol-induced gut dysbiosis with synbiotics to treat alcoholic liver,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,155625,93375,249000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,18.07.18,PA11-197
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01AG055480-02,RPGs - Non SBIR/STTR,9556970,"DALTON, JARROD",11790366,Modeling and Forecasting Atherosclerotic Risk: A Complex Systems Approach,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,364187,218512,582699,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,17.04.18,PAR15-048
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,3OT2OD023873-01S1,Other,9633033,"DAMASER, MARGOT S",6659273,Conscious ambulatory bladder monitoring to understand neural control of lower urinary tract function,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,659516,354824,1013747,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,27.02.18,RFARM16-003
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,3U01AA026976-01S1,RPGs - Non SBIR/STTR,9764890,"DASARATHY, SRINIVASAN",9290153,Alcoholic Hepatitis Clinical and Translational Network - Late Phase Clinical Trials and Observational Studies (Collaborative U01),OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,5980,2448,8428,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,25.09.18,PA18-591
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R01DK113196-01A1,RPGs - Non SBIR/STTR,9603891,"DASARATHY, SRINIVASAN",9290153,Sarcopenia in cirrhosis is mediated by a hyperammonemic stress response,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,359936,215962,575898,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,27.07.18,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1U01AA026976-01,RPGs - Non SBIR/STTR,9589883,"DASARATHY, SRINIVASAN",9290153,Alcoholic Hepatitis Clinical and Translational Network Late Phase Clinical Trials and Observational Studies 6/9,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,238433,130567,369000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,30.07.18,RFAAA18-002
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01GM119174-07,RPGs - Non SBIR/STTR,9502307,"DASARATHY, SRINIVASAN",9290153,Mechanisms of Malnutrition in Cirrhosis with Portosystemic Shunting,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,204234,111006,315240,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,23.05.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R21AR071046-02,RPGs - Non SBIR/STTR,9533467,"DAVULURI, GANGARAO",10934950,Hyperammonemia reduces skeletal muscle protein synthesis via a beta-catenin-cMyc mediated impaired ribosomal biogenesis,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,138405,74013,212418,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,28.06.18,PA16-161
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,3R01EY025687-04S1,RPGs - Non SBIR/STTR,9731760,"DESILVA, TARA MARIA",10793969,Mechanisms of activity-dependent myelination in the visual system,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,250000,150000,400000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,12.09.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01EY025687-04,RPGs - Non SBIR/STTR,9533582,"DESILVA, TARA MARIA",10793969,Mechanisms of activity-dependent myelination in the visual system,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,250000,146250,396250,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,13.07.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1S10OD025042-01,Other Research-Related,9493071,"DIFILIPPO, FRANK P",6069109,Acquisition of a Micro-PET/CT Scanner for Preclinical and Translational Research,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,909000,NA,909000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,05.09.18,PAR17-076
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01DK107426-03,RPGs - Non SBIR/STTR,9471815,"DRISCOLL, DONNA M",1883507,A cis-acting code in selenoprotein mRNAs dictates selenocysteine incorporation,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,225000,131625,356625,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,23.03.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01NS096148-03,RPGs - Non SBIR/STTR,9431252,"DUTTA, RANJAN",9809455,MicroRNAs as critical regulators of remyelination in Multiple Sclerosis,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,218750,127969,346719,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,22.01.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01HL130209-03,RPGs - Non SBIR/STTR,9453007,"DWEIK, RAED A",6806691,Mechanisms of metabolic dysregulation in pulmonary hypertension,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,428367,159174,587541,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,26.02.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01EB024573-02,RPGs - Non SBIR/STTR,9568764,"ERDEMIR, AHMET",7841600,Reproducibility in simulation-based prediction of natural knee mechanics,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,570659,84499,655158,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,28.08.18,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5P01HL081064-09,RPGs - Non SBIR/STTR,9418067,"ERZURUM, SERPIL C",7713062,Pathobiology of Asthma,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,1095085,569295,1664380,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,24.02.18,PAR13-316
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5P01HL103453-08,RPGs - Non SBIR/STTR,9520368,"ERZURUM, SERPIL C",7713062,Asthma Inflammation Research,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,1745232,986137,2731369,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,19.08.18,PAR14-245
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R37HL060917-20,RPGs - Non SBIR/STTR,9482736,"ERZURUM, SERPIL C",7713062,Nitric Oxide in Pulmonary Hypertension,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,259182,140456,399638,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,18.04.18,PA07-070
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01AI040459-20,RPGs - Non SBIR/STTR,9382840,"FAIRCHILD, ROBERT L",1860347,Post-Transplant Inflammatory Response,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,250000,146250,396250,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,17.11.17,PA11-260
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5P01AI087586-09,RPGs - Non SBIR/STTR,9495560,"FAIRCHILD, ROBERT L",1860347,Antibody-Mediated Rejection of Renal Allografts,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,1145483,670108,1815591,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,25.05.18,PAR13-254
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5T32DK083251-09,Training - Institutional,9534656,"FIOCCHI, CLAUDIO",1877095,Combined Training Program in Digestive Disease Sciences,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,202746,15860,184979,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,29.06.18,PA14-015
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01GM115476-03,RPGs - Non SBIR/STTR,9513019,"FOX, PAUL L",1891116,Mechanisms and Regulation of Programmed Translational Readthrough,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,190000,111150,301150,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,24.04.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5P01HL029582-34,RPGs - Non SBIR/STTR,9385710,"FOX, PAUL L",1891116,"Mechanisms linking inflammation, metabolism, and atherosclerosis.",OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,1108342,648381,1756723,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,04.12.17,PAR13-316
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,1R01HL139984-01,RPGs - Non SBIR/STTR,9424854,"FUKAMACHI, KIYOTAKA",7891480,"Development of a Miniaturized, Pediatric Continuous-Flow Total Artificial Heart with a Single Moving Part",OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,502680,273301,775981,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,25.03.18,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01HL096619-07,RPGs - Non SBIR/STTR,9521920,"FUKAMACHI, KIYOTAKA",7891480,Self-regulating continuous-flow total artificial heart,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,882271,516129,1398400,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,18.07.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5U01DK099877-06,RPGs - Non SBIR/STTR,9751631,"GASSMAN, JENNIFER J",1871178,Data Coordinating Center for Pilot Studies of Candidate Therapies for CKD,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,384782,225097,468741,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,13.08.18,RFADK12-016
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01NS095825-02,RPGs - Non SBIR/STTR,9460579,"GHOSH, CHAITALI",10312957,Cytochrome P450-mediated drug interactions at the human blood-brain barrier,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,223178,126247,349425,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,13.12.17,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,2R01HL064357-13A1,RPGs - Non SBIR/STTR,9430963,"GRAHAM, LINDA M",1862934,Effect of Lipids on Vascular Graft Healing,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,312760,187656,500416,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,08.12.17,PA16-160
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01AR067705-03,RPGs - Non SBIR/STTR,9460369,"GUPTA, NEETU",7171267,Regulation of B cell activation in lupus,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,248251,131403,379654,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,17.04.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01DK106000-04,RPGs - Non SBIR/STTR,9528572,"HAZEN, STANLEY L",1924696,"Dietary Choline, Gut Microbiota, and Susceptibility for Chronic Kidney Disease",OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,435083,254524,689607,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,16.08.18,PAR13-293
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01HL128300-03,RPGs - Non SBIR/STTR,9474166,"HAZEN, STANLEY L",1924696,"HDL Structure, Function and Dysfunction",OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,513186,266044,779230,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,01.05.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5P01HL076491-14,RPGs - Non SBIR/STTR,9478677,"HAZEN, STANLEY L",1924696,Oxidation in Inflammation and Cardiovascular Disease,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,1206794,642137,1848931,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,27.04.18,PAR13-316
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01HL103866-09,RPGs - Non SBIR/STTR,9478274,"HAZEN, STANLEY L",1924696,Gut Flora Metabolism of Dietary Phosphatidylcholine and CVD,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,465187,272134,737321,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,20.04.18,PA13-302
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R01CA166440-05,RPGs - Non SBIR/STTR,9493441,"HEEMERS, HANNELORE",10368792,Towards selective androgen deprivation by targeting androgen activation of SRF,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,219435,119559,338994,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,02.05.18,PA11-260
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5K23HL125697-04,Other Research-Related,9402640,"HERESI DAVILA, GUSTAVO ADOLFO",10550240,Insulin Resistance in Pulmonary Arterial Hypertension,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,153410,12273,165683,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,20.12.17,PA14-049
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5F31HL131140-03,Training - Individual,9532920,"HERSHBERGER, COURTNEY ELIZABETH",12451562,The effects of LUC7L2 on alternative splicing in myelodysplastic syndromes,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,33846,NA,33846,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,17.08.18,PA14-147
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R00AG050777-04,RPGs - Non SBIR/STTR,9461455,"HINE, CHRISTOPHER MICHAEL",9296341,Requirement of hydrogen sulfide for the benefits of dietary sulfur amino acid restriction,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,154899,94101,249000,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,14.04.18,PA14-042
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5R03CA215939-02,RPGs - Non SBIR/STTR,9444442,"HITOMI, MASAHIRO",8893755,Asymmetric cell division drives therapeutic resistance and self-renewal in glioblastoma,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,50000,29250,79250,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,09.03.18,PAR14-007
MOLECULAR MEDICINE,Case Western Reserve,BCMP,10000858,5U01CA214300-02,RPGs - Non SBIR/STTR,9571228,"HUANG, EMINA HUI-NA",6714071,An organotypic model recapitulating colon cancer microenvironment and metastasis,OTHER BASIC SCIENCES,SCHOOLS OF MEDICINE,575982,97645,673627,11,CLEVELAND,OHIO,44195,Y,CASE WESTERN RESERVE UNIV SCH OF MED,Domestic Higher Education,17.08.18,PAR16-105
